ROUTE_SHORT_NAME,STOP_NAME,ROUTE_CATEGORY,ROUTE_LONG_NAME,LONGITUDE,LATITUDE
780,EB Palliser DR @ 19 ST SW,SCHOOL,Wise Wood/Oakridge,-114.1057666,50.966635
780,EB Palliser DR @ 22 ST SW,SCHOOL,Wise Wood/Oakridge,-114.1127198,50.968903
780,EB Palliser DR @ 24 ST SW,SCHOOL,Wise Wood/Oakridge,-114.1172201,50.969383
780,EB Palliser DR @ Oakdale PL SW,SCHOOL,Wise Wood/Oakridge,-114.1201398,50.9693922
780,EB Palliser DR @ Oakfield DR SW,SCHOOL,Wise Wood/Oakridge,-114.1306633,50.9703799
780,EB Palliser DR @ Oakwood DR SW,SCHOOL,Wise Wood/Oakridge,-114.1250822,50.9694061
780,EB Palliser DR @ Palishall RD SW,SCHOOL,Wise Wood/Oakridge,-114.109042,50.9672909
780,EB Southland DR @ Braeside DR SW,SCHOOL,Wise Wood/Oakridge,-114.1020676,50.9612991
780,NB Elbow DR @ 75 AV SW,SCHOOL,Wise Wood/Oakridge,-114.0830154,50.9857585
780,NB Oakfield DR @  Oakmoor DR SW,SCHOOL,Wise Wood/Oakridge,-114.1322435,50.9632319
780,NB Oakfield DR @  Oakwood DR SW,SCHOOL,Wise Wood/Oakridge,-114.1325962,50.9665237
780,NB Oakfield DR @ Oakfield PL SW,SCHOOL,Wise Wood/Oakridge,-114.1328027,50.9684896
780,NB Oakmoor WY @ Oakbury PL SW,SCHOOL,Wise Wood/Oakridge,-114.1242553,50.9622707
780,SB Elbow DR @ 75 AV SW,SCHOOL,Wise Wood/Oakridge,-114.0832764,50.9864369
780,SB Palliser DR @ Pump Hill GA SW,SCHOOL,Wise Wood/Oakridge,-114.1028258,50.9628471
780,SB Palliser DR @ Pump Hill RI SW,SCHOOL,Wise Wood/Oakridge,-114.1021984,50.9649184
780,Southland Leisure Centre (WB,SCHOOL,Wise Wood/Oakridge,-114.1070963,50.9615139
780,WB Oakmoor DR @ E. of Oakfield DR SW,SCHOOL,Wise Wood/Oakridge,-114.1302286,50.9628765
780,WB Oakmoor DR @ Oakmoor CR SW,SCHOOL,Wise Wood/Oakridge,-114.1265333,50.9632083
780,WB Southland DR @ 24 ST SW,SCHOOL,Wise Wood/Oakridge,-114.1198773,50.9614342
780,WB Southland DR @ Bradbury DR SW,SCHOOL,Wise Wood/Oakridge,-114.0994266,50.9615331
780,WB Southland DR @ Brookpark BV SW,SCHOOL,Wise Wood/Oakridge,-114.1101606,50.9614818
780,WB Southland DR @ Oakmoor DR SW,SCHOOL,Wise Wood/Oakridge,-114.115321,50.9614116
780,WB Southland DR @ Palliser DR SW,SCHOOL,Wise Wood/Oakridge,-114.1040053,50.9615181
782,EB Nolan Hill BV @ Nolan Hill DR farside,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.156942,51.1720603
782,EB Nolan Hill BV @ Nolanshire GR NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1640341,51.1726715
782,EB Nolan Hill BV @ Nolanshire PT 100 NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1619432,51.1715153
782,NB Nolan Hill Dr @ Nolanfield Hts NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1622859,51.1769303
782,NB Nolan Hill Dr @ Nolanfield Ln NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1610266,51.1745566
782,NB Nolan Hill Dr @ Nolanfield Rd NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1604186,51.1725765
782,NB Sherview Dr @ Sherwood Bv (North Leg NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1602977,51.1658609
782,NB Sherview Dr @ Sherwood Bv (South Leg NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1594254,51.1632718
782,NB Sherwood Dr @ Symons Valley Py NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1604131,51.168894
782,SB 53 ST NW @ Dalhart RD,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1584514,51.1116495
782,SB Nolan Hill Bv @ Nolan Hill Ave NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1717627,51.1754626
782,SB Nolan Hill Bv @ Nolancliff Crescent nw,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1682008,51.1731592
782,SB Nolan Hill Bv @ Nolancliff Ct NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1712225,51.1735364
782,SB Nolan Hill Bvd @ Nolancrest Gr NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1706052,51.1785225
782,SB Sherview DR @ Sherwood BV (North Leg NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1603281,51.1647607
782,SB Sherview DR @ Symons Valley PY NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1608089,51.1672738
782,WB Nolan Hill BV @ Nolan Hill HT NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1582139,51.1719455
782,WB Nolan Hill BV @ Shaganappi TR NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1561135,51.1725258
782,WB Nolan Hill DR NW @ Nolanfield PT NW,SCHOOL,H.D. Cartwrightl/Nolan Hill,-114.1660861,51.178825
783,EB Temple DR @ 52 ST NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9569656,51.0913179
783,EB Temple DR @ 58 ST NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9482668,51.0924043
783,EB Temple DR @ 64 ST NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9421574,51.0925593
783,EB Temple DR @ Templegreen DR NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9449142,51.0925595
783,EB Temple DR @ Templewood RD NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9530897,51.0916127
783,Rundlehill Dr@ Dr Gordon Higgins School,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9699476,51.0757073
783,SB Temple DR @ 37 AV NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9394541,51.086129
783,SB Temple DR @ Templevale GA NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9393939,51.0904991
783,WB Temple DR @ 56 ST NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9525723,51.0855815
783,WB Temple DR @ 60 ST NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9473427,51.0849682
783,WB Temple DR@ 55 ST NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9548049,51.0859456
783,WB Temple DR@ 64 ST NE,SCHOOL,Dr. Gordon Higgins/ Temple,-113.941744,51.0849747
783,Whitehorn Drive Station (SB,SCHOOL,Dr. Gordon Higgins/ Temple,-113.9585896,51.0855746
786,Cedarbrae Station (SB,SCHOOL,John Ware / Woodbine,-114.1182061,50.9534594
786,EB Woodbine BV @ Woodbine BV SW,SCHOOL,John Ware / Woodbine,-114.1249916,50.9411239
786,EB Woodbine BV @ Woodbrook WY SW,SCHOOL,John Ware / Woodbine,-114.1336828,50.9467976
786,EB Woodbine BV @ Woodglen WY SW,SCHOOL,John Ware / Woodbine,-114.1292404,50.9467963
786,EB Woodfield RD @ Woodhaven CR SW,SCHOOL,John Ware / Woodbine,-114.1265175,50.9336957
786,EB Woodpark BV @ 22 ST SW,SCHOOL,John Ware / Woodbine,-114.1141378,50.9356928
786,EB Woodpark BV @ 24 ST SW,SCHOOL,John Ware / Woodbine,-114.1174158,50.9356299
786,EB Woodpark BV @ Woodacres DR SW,SCHOOL,John Ware / Woodbine,-114.1214676,50.9359459
786,EB Woodpark BV @ Woodfield RD SW,SCHOOL,John Ware / Woodbine,-114.1237759,50.9359794
786,EB Woodview DR @ Woodfield DR SW,SCHOOL,John Ware / Woodbine,-114.1211905,50.9411201
786,NB 24 ST SW @ Woodpark AV,SCHOOL,John Ware / Woodbine,-114.1177259,50.9469532
786,NB Woodbine BV @ Wood Valley DR SW,SCHOOL,John Ware / Woodbine,-114.132405,50.9386438
786,NB Woodbine BV @ Woodborough RD SW,SCHOOL,John Ware / Woodbine,-114.1348385,50.9437497
786,NB Woodbine BV @ Woodbrook RD SW,SCHOOL,John Ware / Woodbine,-114.1363439,50.9454327
786,NB Woodbine BV @ Woodmark CR SW,SCHOOL,John Ware / Woodbine,-114.1257819,50.9460815
786,NB Woodbine BV @ Woodmark CR SW,SCHOOL,John Ware / Woodbine,-114.1257764,50.9434009
786,NB Woodbine BV @ Woodmont DR SW,SCHOOL,John Ware / Woodbine,-114.1332814,50.9419844
786,NB Woodbine BV @ Woodview DR SW,SCHOOL,John Ware / Woodbine,-114.12577,50.9418896
786,NB Woodfield RD @ Woodhaven RD SW,SCHOOL,John Ware / Woodbine,-114.1319797,50.9346846
786,NB Woodpark BV @ 117 AV SW,SCHOOL,John Ware / Woodbine,-114.1087955,50.9476858
786,NB Woodpark BV @ Anderson RD SW,SCHOOL,John Ware / Woodbine,-114.1087824,50.9499612
786,NB Woodpark BV @ Woodgreen DR SW,SCHOOL,John Ware / Woodbine,-114.1089235,50.9389728
786,NB Woodpark BV @ Woodpark RD SW,SCHOOL,John Ware / Woodbine,-114.1087802,50.9454097
786,NB Woodpark BV @ Woodridge DR SW,SCHOOL,John Ware / Woodbine,-114.1104995,50.9362864
786,NB Woodpark BV @ Woodview DR SW,SCHOOL,John Ware / Woodbine,-114.1087532,50.941946
786,Oakridge Station (SB,SCHOOL,John Ware / Woodbine,-114.1181673,50.9605285
786,SB 24 ST SW @ 106 AV SW,SCHOOL,John Ware / Woodbine,-114.1181429,50.9570109
786,SB 24 ST SW @ Anderson RD,SCHOOL,John Ware / Woodbine,-114.1181758,50.949348
786,SB 24 ST SW @ Woodglen RI,SCHOOL,John Ware / Woodbine,-114.1182205,50.9456342
786,SB Woodbine BV @ N. Leg Wood Valley DR SW,SCHOOL,John Ware / Woodbine,-114.1332792,50.9410939
786,SB Woodbine BV @ S. Leg Wood Valley DR SW,SCHOOL,John Ware / Woodbine,-114.1325604,50.9384317
786,SB Woodbine BV @ Woodbriar GA SW,SCHOOL,John Ware / Woodbine,-114.1351513,50.9437574
786,SB Woodbine BV @ Woodbrook RD SW,SCHOOL,John Ware / Woodbine,-114.1364053,50.9451284
786,SB Woodbine BV @ Woodmark CR SW,SCHOOL,John Ware / Woodbine,-114.1259997,50.9457811
786,SB Woodbine BV @ Woodmont RD SW,SCHOOL,John Ware / Woodbine,-114.126029,50.9427685
786,SB Woodfield RD @ Woodhaven CR SW,SCHOOL,John Ware / Woodbine,-114.1322453,50.9347631
786,SB Woodfield RD @ Woodpark BV SW,SCHOOL,John Ware / Woodbine,-114.1246204,50.9358347
786,SB Woodpark BV @ 117 AV SW,SCHOOL,John Ware / Woodbine,-114.1091629,50.9468134
786,SB Woodpark BV @ Anderson RD SW,SCHOOL,John Ware / Woodbine,-114.1092025,50.9498457
786,SB Woodpark BV @ Woodside GA SW,SCHOOL,John Ware / Woodbine,-114.1099017,50.937432
786,SB Woodpark BV @ Woodstock RD SW,SCHOOL,John Ware / Woodbine,-114.1091891,50.9445563
786,SB Woodpark BV @ Woodview DR SW,SCHOOL,John Ware / Woodbine,-114.1091353,50.9410649
786,Southland Leisure Centre (WB,SCHOOL,John Ware / Woodbine,-114.1070963,50.9615139
786,WB Southland DR @ Brookpark BV SW,SCHOOL,John Ware / Woodbine,-114.1101606,50.9614818
786,WB Southland DR @ Oakmoor DR SW,SCHOOL,John Ware / Woodbine,-114.115321,50.9614116
786,WB Woodbine BV @ Woodbrook WY SW,SCHOOL,John Ware / Woodbine,-114.1350274,50.9469295
786,WB Woodbine BV @ Woodglen WY SW,SCHOOL,John Ware / Woodbine,-114.1300863,50.9469341
786,WB Woodfield RD @ WoodhavenCR SW,SCHOOL,John Ware / Woodbine,-114.1272073,50.9338206
786,WB Woodpark BV @ 22 ST SW,SCHOOL,John Ware / Woodbine,-114.1145865,50.9358029
786,WB Woodpark BV @ 24 ST SW,SCHOOL,John Ware / Woodbine,-114.1189518,50.9358838
786,WB Woodpark BV @ Woodacres DR SW,SCHOOL,John Ware / Woodbine,-114.1222855,50.9361855
786,WB Woodview DR @ 24 ST SW,SCHOOL,John Ware / Woodbine,-114.1188125,50.9413582
786,WB Woodview DR @ Woodglen GA SW,SCHOOL,John Ware / Woodbine,-114.122356,50.9413827
786,Woodview Station (NB,SCHOOL,John Ware / Woodbine,-114.1178197,50.9417565
789,37 ST @ Richmond RD SB nearside,SCHOOL,A E Cross/ Signal Hill,-114.1422939,51.0237986
789,69 Street West LRT Station,SCHOOL,A E Cross/ Signal Hill,-114.1862929,51.0373995
789,EB 17 AV SW @ 69 Street West LRT Station,SCHOOL,A E Cross/ Signal Hill,-114.1861893,51.0376479
789,EB Richmond RD @ Sierra Morena BV SW,SCHOOL,A E Cross/ Signal Hill,-114.175345,51.0160119
789,EB Richmond RD @ Stewart GR SW,SCHOOL,A E Cross/ Signal Hill,-114.1701097,51.0172164
789,EB Sierra Morena BV @ Sierra Madre CR SW,SCHOOL,A E Cross/ Signal Hill,-114.1766835,51.013229
789,EB Sierra Morena BV @ Sierra Nevada WY SW,SCHOOL,A E Cross/ Signal Hill,-114.180745,51.0130303
789,EB Signal Hill DR @ Sienna Park DR SW,SCHOOL,A E Cross/ Signal Hill,-114.1791609,51.026673
789,EB Signal Hill DR @ Signal Hill PT SW,SCHOOL,A E Cross/ Signal Hill,-114.1739066,51.0216078
789,EB Sirocco DR @ Signal Hill DR SW,SCHOOL,A E Cross/ Signal Hill,-114.169693,51.0324794
789,EB Sirocco DR @ Signature WY SW,SCHOOL,A E Cross/ Signal Hill,-114.1675816,51.0355224
789,NB Sienna Park DR @ Sienna Park PL SW,SCHOOL,A E Cross/ Signal Hill,-114.1803301,51.0255049
789,NB Sierra Morena BV @ Sierra Morena CO SW,SCHOOL,A E Cross/ Signal Hill,-114.1860329,51.0193048
789,NB Sierra Morena BV @ Sierra Morena GV SW,SCHOOL,A E Cross/ Signal Hill,-114.185662,51.0170706
789,NB Sierra Morena BV @ Sierra Morena MEWS SW,SCHOOL,A E Cross/ Signal Hill,-114.1758832,51.0151345
789,NB Sierra Morena BV @ Sierra Morena PA SW,SCHOOL,A E Cross/ Signal Hill,-114.1855636,51.0149275
789,NB Sierra Morena RD @ 34 AV SW,SCHOOL,A E Cross/ Signal Hill,-114.1840767,51.0236975
789,NB Sierra Morena RD @ Sierra Morena BV SW,SCHOOL,A E Cross/ Signal Hill,-114.1836228,51.0210691
789,NB Signal Hill DR @ Sienna Ridge LD SW,SCHOOL,A E Cross/ Signal Hill,-114.1771197,51.0255263
789,NB Signal Hill DR @ Signal Hill TC SW,SCHOOL,A E Cross/ Signal Hill,-114.1769877,51.0227707
789,NB Signal Hill DR @ Signal Hill WY SW,SCHOOL,A E Cross/ Signal Hill,-114.1701014,51.0274162
789,NB Signal Hill DR @ Signal Hill WY SW,SCHOOL,A E Cross/ Signal Hill,-114.1700794,51.0247353
789,NB Signal Hill DR @ Signal Ridge HT SW,SCHOOL,A E Cross/ Signal Hill,-114.1702046,51.0308727
789,NB Sirocco DR @ Signal Hill HT SW,SCHOOL,A E Cross/ Signal Hill,-114.1668119,51.0329402
789,NB Sirocco DR @ Signature PK SW,SCHOOL,A E Cross/ Signal Hill,-114.1682867,51.036358
789,NB Sirocco DR @ Sirocco PL SW,SCHOOL,A E Cross/ Signal Hill,-114.1666251,51.0343658
789,SB  Sirocco DR @  Sirocco PL SW,SCHOOL,A E Cross/ Signal Hill,-114.166916,51.0335724
789,SB Sienna Park DR @ Sienna Park PL SW,SCHOOL,A E Cross/ Signal Hill,-114.1806268,51.0248465
789,SB Sienna Park DR @ Signal Hill DR SW,SCHOOL,A E Cross/ Signal Hill,-114.180085,51.0264884
789,SB Sierra Morena BV @ S Morena CL SW,SCHOOL,A E Cross/ Signal Hill,-114.1762768,51.0145234
789,SB Sierra Morena BV @ Sierra Morena CO SW,SCHOOL,A E Cross/ Signal Hill,-114.185953,51.0162681
789,SB Sierra Morena BV @ Sierra Morena PA SW,SCHOOL,A E Cross/ Signal Hill,-114.1853235,51.0141841
789,SB Sierra Morena BV @ Sierra Morena WY SW,SCHOOL,A E Cross/ Signal Hill,-114.1861762,51.0196465
789,SB Sierra Morena RD @ 34 AV SW,SCHOOL,A E Cross/ Signal Hill,-114.1845205,51.0227277
789,SB Sierra Morena RD @ Sienna Park DR SW,SCHOOL,A E Cross/ Signal Hill,-114.1841951,51.0240961
789,SB Signal Hill DR @ Sienna Hills PL SW,SCHOOL,A E Cross/ Signal Hill,-114.1703603,51.0238696
789,SB Signal Hill DR @ Signal Hill WY SW,SCHOOL,A E Cross/ Signal Hill,-114.1703106,51.0265578
789,SB Signal Hill DR @ Sirocco DR SW,SCHOOL,A E Cross/ Signal Hill,-114.1704309,51.0320745
789,SB Signall Hill DR @ Sienna Ridge LD SW,SCHOOL,A E Cross/ Signal Hill,-114.1773381,51.0247491
789,SB Sirocco DR @ 17 AV SW,SCHOOL,A E Cross/ Signal Hill,-114.1696143,51.0370468
789,WB 17 AV SW @ Christie Park GA,SCHOOL,A E Cross/ Signal Hill,-114.1798909,51.0373638
789,WB Richmond RD @ Signal Hill Mall SW,SCHOOL,A E Cross/ Signal Hill,-114.1719585,51.0170633
789,WB Sierra Morena BV @ Sierra Madre CR SW,SCHOOL,A E Cross/ Signal Hill,-114.1778444,51.0131311
789,WB Sierra Morena BV @ Sierra Morina RD SW,SCHOOL,A E Cross/ Signal Hill,-114.184913,51.0204885
789,WB Sierra Morena BV @ Sierra Nevada CL SW,SCHOOL,A E Cross/ Signal Hill,-114.1816783,51.0133946
789,WB Signal Hill DR @ Signal Hill BA SW,SCHOOL,A E Cross/ Signal Hill,-114.170319,51.029931
789,WB Signal Hill DR @ Signal Hill PT SW,SCHOOL,A E Cross/ Signal Hill,-114.1736103,51.0217896
793,EB 5 AV NW @ 11 ST NW,SCHOOL,Queen E/ Sunnyside,-114.0882548,51.0570389
793,EB 5 AV NW @ 14 ST NW,SCHOOL,Queen E/ Sunnyside,-114.0942218,51.0572504
793,EB 5 AV NW@ 12 ST NW,SCHOOL,Queen E/ Sunnyside,-114.0911396,51.0570118
793,EB 6 AV NW @ 16 ST NW,SCHOOL,Queen E/ Sunnyside,-114.0970863,51.0575465
793,EB 6 AV NW @ 18 ST NW,SCHOOL,Queen E/ Sunnyside,-114.1016913,51.0575593
793,Sunnyside LRT Station (SB 9A ST NW @ 4 AV NW,SCHOOL,Queen E/ Sunnyside,-114.0846776,51.056275
794,EB Silver Ridge DR @ Silver Crest DR NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1938791,51.1033653
794,EB Silver Ridge DR @ Silver Crest DR NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.198505,51.1034134
794,EB Silver Springs DR @ Silver Springs BV NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.187945,51.106038
794,EB Silver Springs RD @ Nose Hill DR NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.2091159,51.1094059
794,EB Silver Springs RD @ Silver Springs WY NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.2017517,51.1094996
794,EB Silver Springs RD @ Silver Valley DR NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.2057655,51.109047
794,EB Varsity DR @ 53 ST NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1639256,51.0932426
794,NB Silver Springs BV @ Silver Springs GA NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1889117,51.1042353
794,NB Silver Springs DR @ S of Silver Springs HILL NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.184796,51.106133
794,NB Silver Springs DR @ Silver Springs WY NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.183104,51.1092854
794,NB Silverdale DR @ 54 AV NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1867281,51.1016103
794,NB Silverdale DR @ Silver Springs GA NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1861947,51.1030996
794,NB Silvergrove DR @ Silver Springs RD NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1915554,51.11082
794,NB Silvergrove DR @ Silver Springs RI NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1935132,51.1138802
794,SB Nose Hill DR @ Scenic Acres GA NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.2095821,51.1137614
794,SB Silver Ridge DR @ Silver Crest CR NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1996999,51.1049171
794,SB Silver Ridge DR @ Silver Hill RD NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1977153,51.1070193
794,SB Silver Ridge DR @ Silver Springs BV NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1968935,51.1083218
794,SB Silver Springs BV @ Silver Ridge DR NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1897247,51.1026089
794,SB Silvergrove DR @ Silvergrove WY NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.2026782,51.1161598
794,WB Silver Springs BV @ Silvergrove DR NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.2043729,51.1153099
794,WB Silver Springs GA @ Silverdale DR NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1866339,51.1036318
794,WB Silver Springs RD @ Silver Springs CR NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1855557,51.1105587
794,WB Silvergrove DR @ 100 Silvergrove PL NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1952359,51.1158734
794,WB Silvergrove DR @ 300 Silvergrove PL NW,SCHOOL,F.E. Osborne/ Silver Springs,-114.1978317,51.1166643
795,EB 144 AV NW @ Sage Valley DR NW,SCHOOL,F.E. Osborne/ SageHill,-114.1468499,51.1830522
795,EB Sage Valley DR @ Sage Valley GR NW,SCHOOL,F.E. Osborne/ SageHill,-114.1512056,51.1797225
795,EB Sage Valley DR @ Sage Valley RD NW,SCHOOL,F.E. Osborne/ SageHill,-114.1534001,51.1796411
795,EB Symons Valley PY @ 37 ST NW,SCHOOL,F.E. Osborne/ SageHill,-114.1395827,51.1677772
795,EB Symons Valley PY @ Kincora GA NW,SCHOOL,F.E. Osborne/ SageHill,-114.1456872,51.1678724
795,EB Symons Valley PY @ Shaganappi TR NW,SCHOOL,F.E. Osborne/ SageHill,-114.1504604,51.1678639
795,EB Varsity DR @ 53 ST NW,SCHOOL,F.E. Osborne/ SageHill,-114.1639256,51.0932426
795,NB Sage Valley DR NW @ N.Leg Sage Valley PA NW,SCHOOL,F.E. Osborne/ SageHill,-114.1473948,51.1816444
795,NB Sage Valley DR NW @ S.Leg Sage Valley PA NW,SCHOOL,F.E. Osborne/ SageHill,-114.1487288,51.1804357
795,NB Sage Valley RD @ Sage Valley BV NW,SCHOOL,F.E. Osborne/ SageHill,-114.1534889,51.1763422
795,SB Sage Hill DR @ 144 AV NW,SCHOOL,F.E. Osborne/ SageHill,-114.1413652,51.1824146
795,SB Sage Hill DR @ Sage Hill WY NW,SCHOOL,F.E. Osborne/ SageHill,-114.1413515,51.1784746
795,WB  Sage Valley BV @ Sage Valley RD NW,SCHOOL,F.E. Osborne/ SageHill,-114.1504943,51.1759895
795,WB Sage Hill DR @ Sage Hill GD NW,SCHOOL,F.E. Osborne/ SageHill,-114.1379234,51.1718138
795,WB Sage Hill Dr @ Symons Valley Rd NW,SCHOOL,F.E. Osborne/ SageHill,-114.1339229,51.1697856
795,WB Sage Valley Blvd @ Sage Hill Dr NW,SCHOOL,F.E. Osborne/ SageHill,-114.142194,51.1760055
795,WB Sage Valley BV @ Sage Hill VW NW,SCHOOL,F.E. Osborne/ SageHill,-114.1461534,51.1760284
795,WB Symons Valley Py (128 Av NW @ Kincora Ga NW,SCHOOL,F.E. Osborne/ SageHill,-114.1479552,51.1681895
796,EB  Edgebrook RI @ Edgebrook CI NW,SCHOOL,Tom Baines/Edgemont,-114.1295253,51.1325099
796,EB Country Hills BV @ Edgepark BV NW,SCHOOL,Tom Baines/Edgemont,-114.1559785,51.1386884
796,EB Country Hills BV @ Edgeridge GA NW,SCHOOL,Tom Baines/Edgemont,-114.1450144,51.138421
796,EB Country Hills BV @ Edgeridge PA NW,SCHOOL,Tom Baines/Edgemont,-114.1345325,51.1396037
796,EB Country Hills BV @ Hamptons BV NW,SCHOOL,Tom Baines/Edgemont,-114.149032,51.138654
796,EB Edgebrook BV @ Edgeridge VW NW,SCHOOL,Tom Baines/Edgemont,-114.129333,51.1386036
796,EB Edgebrook RI @ Edgebrook DR NW,SCHOOL,Tom Baines/Edgemont,-114.133458,51.1343334
796,Edgebrook RI NW Terminal,SCHOOL,Tom Baines/Edgemont,-114.1256971,51.1324608
796,NB  Edenwold DR @ Edforth CR NW,SCHOOL,Tom Baines/Edgemont,-114.1449156,51.12427
796,NB Edenwold DR @ Edenstone RD NW,SCHOOL,Tom Baines/Edgemont,-114.1441927,51.1223185
796,NB Edgedale DR @ Edegehill DR NW,SCHOOL,Tom Baines/Edgemont,-114.1590898,51.1201541
796,NB Edgedale DR @ Edgehill DR NW,SCHOOL,Tom Baines/Edgemont,-114.1570746,51.1229474
796,NB Edgedale DR @ Edgeland RD NW,SCHOOL,Tom Baines/Edgemont,-114.1553053,51.1263853
796,NB Edgepark  BV @  Edgepark  RI NW,SCHOOL,Tom Baines/Edgemont,-114.157947,51.1331776
796,NB Edgepark BV @ Edgebyne CR NW,SCHOOL,Tom Baines/Edgemont,-114.1563479,51.12919
796,NB Edgepark BV @ Edgepark DR NW,SCHOOL,Tom Baines/Edgemont,-114.1568638,51.1363803
796,SB  Edenwold DR @ Edcath RI NW,SCHOOL,Tom Baines/Edgemont,-114.1381112,51.1235909
796,SB  Edenwold DR @ Edgemont BV NW,SCHOOL,Tom Baines/Edgemont,-114.1387913,51.1266927
796,SB  Edgebrook RI @ Edgevalley WY NW,SCHOOL,Tom Baines/Edgemont,-114.1344989,51.1343769
796,SB Edgebrook BV @ Country Hills BV NW,SCHOOL,Tom Baines/Edgemont,-114.1317896,51.1397972
796,SB Edgebrook DR@ Edgebank CI NW,SCHOOL,Tom Baines/Edgemont,-114.1387605,51.128347
796,SB Edgemont BV @ Edgehill DR NW,SCHOOL,Tom Baines/Edgemont,-114.1547039,51.1212887
796,SB Edgemont BV @ Edgepark BV NW,SCHOOL,Tom Baines/Edgemont,-114.1517221,51.1244541
796,WB Edenwold DR @ Edcath RI NW,SCHOOL,Tom Baines/Edgemont,-114.1410667,51.1208659
796,WB Edgebrook DR @ Edgebrook BV NW,SCHOOL,Tom Baines/Edgemont,-114.1286671,51.1378137
796,WB Edgebrook DR @ Edgebrook LD NW,SCHOOL,Tom Baines/Edgemont,-114.1323833,51.1364478
796,WB Edgebrook DR @ Edgebrook RD NW,SCHOOL,Tom Baines/Edgemont,-114.1357176,51.1303952
796,WB Edgebrook RI @ Edgebrook CI NW,SCHOOL,Tom Baines/Edgemont,-114.1305285,51.1329303
796,WB Edgedale DR @ Edgemont BV NW,SCHOOL,Tom Baines/Edgemont,-114.156965,51.1186813
796,WB Edgemont BV @ Edgevalley DR NW,SCHOOL,Tom Baines/Edgemont,-114.1456862,51.1273021
797,EB Country Hills BV @ Edgepark BV NW,SCHOOL,Tom Baines/Hamptons,-114.1559785,51.1386884
797,EB Edgebrook BV @ Edgeridge VW NW,SCHOOL,Tom Baines/Hamptons,-114.129333,51.1386036
797,EB Hamptons DR @ Hampstead RI NW,SCHOOL,Tom Baines/Hamptons,-114.1362008,51.1446195
797,EB Hamptons DR @ Hampstead TC NW,SCHOOL,Tom Baines/Hamptons,-114.1336349,51.1446978
797,EB Hamptons DR @ Hamptons HT NW,SCHOOL,Tom Baines/Hamptons,-114.1433103,51.1476547
797,EB Hamptons DR @ Hamptons LI NW,SCHOOL,Tom Baines/Hamptons,-114.1392206,51.1451774
